Month_Year,state,county,deaths,cases,PR_State
2020-04-02,IA,Kossuth ,0,5,US
2020-04-02,IA,Lee ,0,28,US
2020-04-02,IA,Linn ,153,2566,US
2020-04-02,IA,Louisa ,8,1074,US
2020-04-02,IA,Lucas ,0,0,US
2020-04-02,IA,Lyon ,0,44,US
2020-04-02,IA,Madison ,4,17,US
2020-04-02,IA,Mahaska ,4,37,US
2020-04-02,IA,Marion ,0,31,US
2020-04-02,IA,Marshall ,3,1768,US
2020-04-02,IA,Mills ,0,8,US
2020-04-02,IA,Mitchell ,0,8,US
2020-04-02,IA,Monona ,0,28,US
2020-04-02,IA,Monroe ,0,0,US
2020-04-02,IA,Montgomery ,0,4,US
2020-04-02,IA,Muscatine ,38,1295,US
2020-04-02,IA,O'Brien ,0,28,US
2020-04-02,IA,Osceola ,0,33,US
2020-04-02,IA,Page ,0,21,US
2020-04-02,IA,Palo Alto ,0,0,US
2020-04-02,IA,Plymouth ,0,46,US
2020-04-02,IA,Pocahontas ,0,4,US
2020-04-02,IA,Polk ,125,3459,US
2020-04-02,IA,Pottawattamie ,6,118,US
2020-04-02,IA,Poweshiek ,8,211,US
2020-04-02,IA,Ringgold ,0,0,US
2020-04-02,IA,Sac ,0,0,US
2020-04-02,IA,Scott ,21,882,US
2020-04-02,IA,Shelby ,0,36,US
2020-04-02,IA,Sioux ,0,32,US
2020-04-02,IA,Story ,3,105,US
2020-04-02,IA,Tama ,28,1052,US
2020-04-02,IA,Taylor ,0,4,US
2020-04-02,IA,Union ,0,4,US
2020-04-02,IA,Van Buren ,0,32,US
2020-04-02,IA,Wapello ,0,40,US
2020-04-02,IA,Warren ,0,83,US
2020-04-02,IA,Washington ,26,554,US
2020-04-02,IA,Wayne ,0,0,US
2020-04-02,IA,Webster ,0,18,US
2020-04-02,IA,Winnebago ,0,8,US
2020-04-02,IA,Winneshiek ,0,60,US
2020-04-02,IA,Woodbury ,4,2660,US
2020-04-02,IA,Worth ,0,4,US
2020-04-02,IA,Wright ,0,10,US
2020-04-02,ID,Ada ,62,2675,US
2020-04-02,ID,Adams ,0,12,US
2020-04-02,ID,Bannock ,0,40,US
2020-04-02,ID,Bear Lake ,0,0,US
2020-04-02,ID,Benewah ,0,0,US
2020-04-02,ID,Bingham ,0,14,US
2020-04-02,ID,Blaine ,20,1984,US
2020-04-02,ID,Boise ,0,0,US
2020-04-02,ID,Bonner ,0,16,US
2020-04-02,ID,Bonneville ,0,109,US
2020-04-02,ID,Boundary ,0,0,US
2020-04-02,ID,Butte ,0,0,US
2020-04-02,ID,Camas ,0,4,US
2020-04-02,ID,Canyon ,24,995,US
2020-04-02,ID,Caribou ,0,4,US
2020-04-02,ID,Cassia ,4,49,US
2020-04-02,ID,Clark ,0,0,US
2020-04-02,ID,Clearwater ,0,0,US
2020-04-02,ID,Custer ,0,8,US
2020-04-02,ID,Elmore ,8,119,US
2020-04-02,ID,Franklin ,0,0,US
2020-04-02,ID,Fremont ,0,8,US
2020-04-02,ID,Gem ,0,49,US
2020-04-02,ID,Gooding ,0,40,US
2020-04-02,ID,Idaho ,0,12,US
2020-04-02,ID,Jefferson ,0,20,US
2020-04-02,ID,Jerome ,8,199,US
2020-04-02,ID,Kootenai ,0,245,US
2020-04-02,ID,Latah ,0,19,US
2020-04-02,ID,Lemhi ,0,4,US
2020-04-02,ID,Lewis ,0,0,US
2020-04-02,ID,Lincoln ,0,101,US
2020-04-02,ID,Madison ,0,39,US
2020-04-02,ID,Minidoka ,0,40,US
2020-04-02,ID,Nez Perce ,64,238,US
2020-04-02,ID,Oneida ,0,0,US
2020-04-02,ID,Owyhee ,0,32,US
2020-04-02,ID,Payette ,4,60,US
2020-04-02,ID,Power ,0,8,US
2020-04-02,ID,Shoshone ,0,0,US
2020-04-02,ID,Teton ,0,35,US
2020-04-02,ID,Twin Falls ,44,673,US
2020-04-02,ID,Valley ,0,8,US
2020-04-02,ID,Washington ,0,4,US
2020-04-02,IL,Adams ,0,153,PR
2020-04-02,IL,Alexander ,0,12,PR
2020-04-02,IL,Bond ,4,22,PR
2020-04-02,IL,Boone ,36,347,PR
2020-04-02,IL,Brown ,0,0,PR
2020-04-02,IL,Bureau ,0,40,PR
2020-04-02,IL,Calhoun ,0,4,PR
2020-04-02,IL,Carroll ,8,36,PR
2020-04-02,IL,Cass ,0,114,PR
2020-04-02,IL,Champaign ,24,471,PR
2020-04-02,IL,Christian ,16,112,PR
2020-04-02,IL,Clark ,0,19,PR
2020-04-02,IL,Clay ,0,8,PR
2020-04-02,IL,Clinton ,6,382,PR
2020-04-02,IL,Coles ,4,88,PR
2020-04-02,IL,Cook ,5927,136795,PR
2020-04-02,IL,Crawford ,0,32,PR
2020-04-02,IL,Cumberland ,0,12,PR
2020-04-02,IL,De Witt ,0,9,PR
2020-04-02,IL,DeKalb ,4,343,PR
2020-04-02,IL,Douglas ,0,56,PR
2020-04-02,IL,DuPage ,577,11315,PR
2020-04-02,IL,Edgar ,0,0,PR
2020-04-02,IL,Edwards ,0,0,PR
2020-04-02,IL,Effingham ,4,20,PR
2020-04-02,IL,Fayette ,8,64,PR
2020-04-02,IL,Ford ,4,34,PR
2020-04-02,IL,Franklin ,0,32,PR
2020-04-02,IL,Fulton ,0,12,PR
2020-04-02,IL,Gallatin ,0,8,PR
2020-04-02,IL,Greene ,0,11,PR
2020-04-02,IL,Grundy ,0,127,PR
2020-04-02,IL,Hamilton ,0,8,PR
2020-04-02,IL,Hancock ,0,21,PR
2020-04-02,IL,Hardin ,0,4,PR
2020-04-02,IL,Henderson ,0,16,PR
2020-04-02,IL,Henry ,0,158,PR
2020-04-02,IL,Iroquois ,0,90,PR
2020-04-02,IL,Jackson ,28,332,PR
2020-04-02,IL,Jasper ,15,174,PR
2020-04-02,IL,Jefferson ,40,323,PR
2020-04-02,IL,Jersey ,4,48,PR
2020-04-02,IL,Jo Daviess ,0,47,PR
2020-04-02,IL,Johnson ,0,16,PR
2020-04-02,IL,Kane ,173,5431,PR
2020-04-02,IL,Kankakee ,97,1286,PR
2020-04-02,IL,Kendall ,22,974,PR
2020-04-02,IL,Knox ,0,159,PR
2020-04-02,IL,LaSalle ,4,197,PR
2020-04-02,IL,Lake ,507,13163,PR
2020-04-02,IL,Lawrence ,0,12,PR
2020-04-02,IL,Lee ,0,88,PR
2020-04-02,IL,Livingston ,4,80,PR
2020-04-02,IL,Logan ,0,25,PR
2020-04-02,IL,Macon ,45,417,PR
2020-04-02,IL,Macoupin ,0,120,PR
2020-04-02,IL,Madison ,75,1281,PR
2020-04-02,IL,Marion ,0,116,PR
2020-04-02,IL,Marshall ,0,16,PR
2020-04-02,IL,Mason ,0,40,PR
2020-04-02,IL,Massac ,0,16,PR
2020-04-02,IL,McDonough ,0,50,PR
2020-04-02,IL,McHenry ,126,2299,PR
2020-04-02,IL,McLean ,12,375,PR
2020-04-02,IL,Menard ,0,26,PR
2020-04-02,IL,Mercer ,0,29,PR
2020-04-02,IL,Monroe ,40,270,PR
2020-04-02,IL,Montgomery ,4,98,PR
2020-04-02,IL,Morgan ,4,83,PR
2020-04-02,IL,Moultrie ,0,19,PR
2020-04-02,IL,Ogle ,4,445,PR
2020-04-02,IL,Peoria ,9,317,PR
2020-04-02,IL,Perry ,0,61,PR
2020-04-02,IL,Piatt ,0,28,PR
2020-04-02,IL,Pike ,0,4,PR
2020-04-02,IL,Pope ,0,0,PR
2020-04-02,IL,Pulaski ,0,69,PR
2020-04-02,IL,Putnam ,0,0,PR
2020-04-02,IL,Randolph ,4,529,PR
2020-04-02,IL,Richland ,0,12,PR
2020-04-02,IL,Rock Island ,35,1411,PR
2020-04-02,IL,Saline ,0,12,PR
2020-04-02,IL,Sangamon ,34,619,PR
2020-04-02,IL,Schuyler ,0,4,PR
2020-04-02,IL,Scott ,0,0,PR
2020-04-02,IL,Shelby ,2,40,PR
2020-04-02,IL,St. Clair ,108,1754,PR
2020-04-02,IL,Stark ,0,4,PR
2020-04-02,IL,Stephenson ,0,102,PR
2020-04-02,IL,Tazewell ,12,156,PR
2020-04-02,IL,Union ,0,44,PR
2020-04-02,IL,Vermilion ,2,63,PR
2020-04-02,IL,Wabash ,0,4,PR
2020-04-02,IL,Warren ,0,221,PR
2020-04-02,IL,Washington ,0,36,PR
2020-04-02,IL,Wayne ,0,8,PR
2020-04-02,IL,White ,0,7,PR
2020-04-02,IL,Whiteside ,20,301,PR
2020-04-02,IL,Will ,580,9288,PR
2020-04-02,IL,Williamson ,0,113,PR
2020-04-02,IL,Winnebago ,39,1542,PR
2020-04-02,IL,Woodford ,4,48,PR
2020-04-02,IN,Adams ,4,28,US
2020-04-02,IN,Allen ,137,2078,US
2020-04-02,IN,Bartholomew ,38,961,US
2020-04-02,IN,Benton ,0,29,US
2020-04-02,IN,Blackford ,4,30,US
2020-04-02,IN,Boone ,76,743,US
2020-04-02,IN,Brown ,4,60,US
2020-04-02,IN,Carroll ,4,79,US
2020-04-02,IN,Cass ,6,4415,US
2020-04-02,IN,Clark ,49,1141,US
2020-04-02,IN,Clay ,4,77,US
2020-04-02,IN,Clinton ,4,141,US
2020-04-02,IN,Crawford ,0,66,US
2020-04-02,IN,Daviess ,34,185,US
2020-04-02,IN,DeKalb ,4,69,US
2020-04-02,IN,Dearborn ,22,382,US
2020-04-02,IN,Decatur ,97,788,US
2020-04-02,IN,Delaware ,46,631,US
2020-04-02,IN,Dubois ,0,80,US
2020-04-02,IN,Elkhart ,20,1084,US
2020-04-02,IN,Fayette ,16,107,US
2020-04-02,IN,Floyd ,50,689,US
2020-04-02,IN,Fountain ,8,40,US
2020-04-02,IN,Franklin ,28,382,US
2020-04-02,IN,Fulton ,1,102,US
2020-04-02,IN,Gibson ,0,25,US
2020-04-02,IN,Grant ,27,485,US
2020-04-02,IN,Greene ,20,206,US
2020-04-02,IN,Hamilton ,204,2950,US
2020-04-02,IN,Hancock ,32,818,US
2020-04-02,IN,Harrison ,21,502,US
2020-04-02,IN,Hendricks ,107,2613,US
2020-04-02,IN,Henry ,4,146,US
2020-04-02,IN,Howard ,18,651,US
2020-04-02,IN,Huntington ,8,36,US
2020-04-02,IN,Jackson ,2,509,US
2020-04-02,IN,Jasper ,4,128,US
2020-04-02,IN,Jay ,0,53,US
2020-04-02,IN,Jefferson ,0,104,US
2020-04-02,IN,Jennings ,6,293,US
2020-04-02,IN,Johnson ,204,2228,US
2020-04-02,IN,Knox ,0,80,US
2020-04-02,IN,Kosciusko ,4,126,US
2020-04-02,IN,LaGrange ,6,96,US
2020-04-02,IN,LaPorte ,20,818,US
2020-04-02,IN,Lake ,278,6993,US
2020-04-02,IN,Lawrence ,44,380,US
2020-04-02,IN,Madison ,164,1626,US
2020-04-02,IN,Marion ,1061,20831,US
2020-04-02,IN,Marshall ,4,113,US
2020-04-02,IN,Martin ,0,28,US
2020-04-02,IN,Miami ,0,393,US
2020-04-02,IN,Monroe ,26,487,US
2020-04-02,IN,Montgomery ,0,179,US
2020-04-02,IN,Morgan ,16,560,US
2020-04-02,IN,Newton ,18,184,US
2020-04-02,IN,Noble ,31,251,US
2020-04-02,IN,Ohio ,0,15,US
2020-04-02,IN,Orange ,26,263,US
2020-04-02,IN,Owen ,4,89,US
2020-04-02,IN,Parke ,0,48,US
2020-04-02,IN,Perry ,0,38,US
2020-04-02,IN,Pike ,0,4,US
2020-04-02,IN,Porter ,23,913,US
2020-04-02,IN,Posey ,0,38,US
2020-04-02,IN,Pulaski ,0,85,US
2020-04-02,IN,Putnam ,16,246,US
2020-04-02,IN,Randolph ,8,59,US
2020-04-02,IN,Ripley ,16,365,US
2020-04-02,IN,Rush ,4,123,US
2020-04-02,IN,Scott ,8,164,US
2020-04-02,IN,Shelby ,36,770,US
2020-04-02,IN,Spencer ,0,20,US
2020-04-02,IN,St. Joseph ,54,2442,US
2020-04-02,IN,Starke ,4,62,US
2020-04-02,IN,Steuben ,4,87,US
2020-04-02,IN,Sullivan ,0,58,US
2020-04-02,IN,Switzerland ,0,56,US
2020-04-02,IN,Tippecanoe ,8,397,US
2020-04-02,IN,Tipton ,4,72,US
2020-04-02,IN,Union ,0,26,US
2020-04-02,IN,Vanderburgh ,4,511,US
2020-04-02,IN,Vermillion ,0,28,US
2020-04-02,IN,Vigo ,22,250,US
2020-04-02,IN,Wabash ,4,130,US
2020-04-02,IN,Warren ,4,44,US
2020-04-02,IN,Warrick ,44,349,US
2020-04-02,IN,Washington ,0,165,US
2020-04-02,IN,Wayne ,10,134,US
2020-04-02,IN,Wells ,0,20,US
2020-04-02,IN,White ,0,166,US
2020-04-02,IN,Whitley ,4,67,US
2020-04-02,KS,Allen ,0,0,US
2020-04-02,KS,Anderson ,0,0,US
2020-04-02,KS,Atchison ,0,36,US
2020-04-02,KS,Barber ,0,4,US
2020-04-02,KS,Barton ,0,36,US
2020-04-02,KS,Bourbon ,4,24,US
2020-04-02,KS,Brown ,0,0,US
2020-04-02,KS,Butler ,0,59,US
2020-04-02,KS,Chase ,0,4,US
2020-04-02,KS,Chautauqua ,0,15,US
2020-04-02,KS,Cherokee ,0,30,US
2020-04-02,KS,Cheyenne ,0,3,US
2020-04-02,KS,Clark ,0,4,US
2020-04-02,KS,Clay ,4,16,US
2020-04-02,KS,Cloud ,0,14,US
2020-04-02,KS,Coffey ,30,192,US
2020-04-02,KS,Comanche ,0,0,US
2020-04-02,KS,Cowley ,4,8,US
2020-04-02,KS,Crawford ,4,20,US
2020-04-02,KS,Decatur ,0,0,US
2020-04-02,KS,Dickinson ,0,8,US
2020-04-02,KS,Doniphan ,0,12,US
2020-04-02,KS,Douglas ,0,196,US
2020-04-02,KS,Edwards ,0,10,US
2020-04-02,KS,Elk ,0,0,US
2020-04-02,KS,Ellis ,0,32,US
2020-04-02,KS,Ellsworth ,0,0,US
2020-04-02,KS,Finney ,4,882,US
2020-04-02,KS,Ford ,0,2335,US
2020-04-02,KS,Franklin ,0,52,US
2020-04-02,KS,Geary ,0,46,US
2020-04-02,KS,Gove ,0,4,US
2020-04-02,KS,Graham ,0,0,US
2020-04-02,KS,Grant ,0,8,US
2020-04-02,KS,Gray ,0,15,US
2020-04-02,KS,Greeley ,0,0,US
2020-04-02,KS,Greenwood ,0,12,US
2020-04-02,KS,Hamilton ,0,8,US
2020-04-02,KS,Harper ,0,1,US
2020-04-02,KS,Harvey ,4,25,US
2020-04-02,KS,Haskell ,0,28,US
2020-04-02,KS,Hodgeman ,0,0,US
2020-04-02,KS,Jackson ,0,8,US
2020-04-02,KS,Jefferson ,0,34,US
2020-04-02,KS,Jewell ,0,16,US
2020-04-02,KS,Johnson ,158,1804,US
2020-04-02,KS,Kearny ,0,53,US
2020-04-02,KS,Kingman ,0,0,US
2020-04-02,KS,Kiowa ,0,4,US
2020-04-02,KS,Labette ,0,86,US
2020-04-02,KS,Lane ,0,0,US
2020-04-02,KS,Leavenworth ,17,918,US
2020-04-02,KS,Lincoln ,0,0,US
2020-04-02,KS,Linn ,0,20,US
2020-04-02,KS,Logan ,0,0,US
2020-04-02,KS,Lyon ,4,702,US
2020-04-02,KS,Marion ,4,20,US
2020-04-02,KS,Marshall ,0,0,US
2020-04-02,KS,McPherson ,0,82,US
2020-04-02,KS,Meade ,0,12,US
2020-04-02,KS,Miami ,0,20,US
2020-04-02,KS,Mitchell ,0,10,US
2020-04-02,KS,Montgomery ,8,65,US
2020-04-02,KS,Morris ,0,12,US
2020-04-02,KS,Morton ,0,12,US
2020-04-02,KS,Nemaha ,0,3,US
2020-04-02,KS,Neosho ,0,8,US
2020-04-02,KS,Ness ,0,0,US
2020-04-02,KS,Norton ,0,0,US
2020-04-02,KS,Osage ,0,20,US
2020-04-02,KS,Osborne ,0,8,US
2020-04-02,KS,Ottawa ,0,14,US
2020-04-02,KS,Pawnee ,0,0,US
2020-04-02,KS,Phillips ,0,4,US
2020-04-02,KS,Pottawatomie ,0,40,US
2020-04-02,KS,Pratt ,0,4,US
2020-04-02,KS,Rawlins ,0,0,US
2020-04-02,KS,Reno ,0,118,US
2020-04-02,KS,Republic ,0,16,US
2020-04-02,KS,Rice ,0,12,US
2020-04-02,KS,Riley ,0,183,US
2020-04-02,KS,Rooks ,0,24,US
2020-04-02,KS,Rush ,0,0,US
2020-04-02,KS,Russell ,0,0,US
2020-04-02,KS,Saline ,8,80,US
2020-04-02,KS,Scott ,0,0,US
2020-04-02,KS,Sedgwick ,30,1426,US
2020-04-02,KS,Seward ,0,1731,US
2020-04-02,KS,Shawnee ,20,440,US
2020-04-02,KS,Sheridan ,0,8,US
2020-04-02,KS,Sherman ,0,13,US
2020-04-02,KS,Smith ,0,8,US
2020-04-02,KS,Stafford ,0,4,US
2020-04-02,KS,Stanton ,0,16,US
2020-04-02,KS,Stevens ,0,32,US
2020-04-02,KS,Sumner ,4,12,US
2020-04-02,KS,Thomas ,0,0,US
2020-04-02,KS,Trego ,0,0,US
2020-04-02,KS,Wabaunsee ,0,69,US
2020-04-02,KS,Wallace ,0,0,US
2020-04-02,KS,Washington ,0,0,US
2020-04-02,KS,Wichita ,0,0,US
2020-04-02,KS,Wilson ,0,4,US
2020-04-02,KS,Woodson ,0,20,US
2020-04-02,KS,Wyandotte ,216,2452,US
2020-04-02,KY,Adair ,39,316,US
2020-04-02,KY,Allen ,0,42,US
2020-04-02,KY,Anderson ,4,32,US
2020-04-02,KY,Ballard ,0,31,US
2020-04-02,KY,Barren ,0,63,US
2020-04-02,KY,Bath ,1,16,US
2020-04-02,KY,Bell ,0,0,US
2020-04-02,KY,Boone ,8,504,US
2020-04-02,KY,Bourbon ,4,29,US
2020-04-02,KY,Boyd ,12,124,US
2020-04-02,KY,Boyle ,0,64,US
2020-04-02,KY,Bracken ,0,28,US
2020-04-02,KY,Breathitt ,0,8,US
2020-04-02,KY,Breckinridge ,0,34,US
2020-04-02,KY,Bullitt ,8,205,US
2020-04-02,KY,Butler ,12,446,US
2020-04-02,KY,Caldwell ,0,48,US
2020-04-02,KY,Calloway ,4,127,US
2020-04-02,KY,Campbell ,34,341,US
2020-04-02,KY,Carlisle ,0,8,US
2020-04-02,KY,Carroll ,0,8,US
2020-04-02,KY,Carter ,0,19,US
2020-04-02,KY,Casey ,0,4,US
2020-04-02,KY,Christian ,12,344,US
2020-04-02,KY,Clark ,0,78,US
2020-04-02,KY,Clay ,0,4,US
2020-04-02,KY,Clinton ,0,11,US
2020-04-02,KY,Crittenden ,4,15,US
2020-04-02,KY,Cumberland ,0,20,US
2020-04-02,KY,Daviess ,13,696,US
2020-04-02,KY,Edmonson ,0,79,US
2020-04-02,KY,Elliott ,0,0,US
2020-04-02,KY,Estill ,0,0,US
2020-04-02,KY,Fayette ,36,975,US
2020-04-02,KY,Fleming ,0,4,US
2020-04-02,KY,Floyd ,0,46,US
2020-04-02,KY,Franklin ,0,64,US
2020-04-02,KY,Fulton ,0,4,US
2020-04-02,KY,Gallatin ,0,4,US
2020-04-02,KY,Garrard ,0,8,US
2020-04-02,KY,Grant ,12,79,US
2020-04-02,KY,Graves ,50,496,US
2020-04-02,KY,Grayson ,10,247,US
2020-04-02,KY,Green ,0,4,US
2020-04-02,KY,Greenup ,0,44,US
2020-04-02,KY,Hancock ,0,24,US
2020-04-02,KY,Hardin ,0,151,US
2020-04-02,KY,Harlan ,0,0,US
2020-04-02,KY,Harrison ,0,68,US
2020-04-02,KY,Hart ,0,10,US
2020-04-02,KY,Henderson ,4,223,US
2020-04-02,KY,Henry ,0,24,US
2020-04-02,KY,Hickman ,0,4,US
2020-04-02,KY,Hopkins ,86,766,US
2020-04-02,KY,Jackson ,26,224,US
2020-04-02,KY,Jefferson ,349,4952,US
2020-04-02,KY,Jessamine ,0,151,US
2020-04-02,KY,Johnson ,0,11,US
2020-04-02,KY,Kenton ,76,1001,US
2020-04-02,KY,Knott ,0,13,US
2020-04-02,KY,Knox ,0,24,US
2020-04-02,KY,LaRue ,0,20,US
2020-04-02,KY,Laurel ,8,60,US
2020-04-02,KY,Lawrence ,0,4,US
2020-04-02,KY,Lee ,0,0,US
2020-04-02,KY,Leslie ,0,10,US
2020-04-02,KY,Letcher ,0,8,US
2020-04-02,KY,Lewis ,0,12,US
2020-04-02,KY,Lincoln ,4,19,US
2020-04-02,KY,Livingston ,0,16,US
2020-04-02,KY,Logan ,0,34,US
2020-04-02,KY,Lyon ,12,52,US
2020-04-02,KY,Madison ,4,112,US
2020-04-02,KY,Magoffin ,0,0,US
2020-04-02,KY,Marion ,0,64,US
2020-04-02,KY,Marshall ,0,132,US
2020-04-02,KY,Martin ,0,12,US
2020-04-02,KY,Mason ,0,24,US
2020-04-02,KY,McCracken ,8,195,US
2020-04-02,KY,McCreary ,0,44,US
2020-04-02,KY,McLean ,4,52,US
2020-04-02,KY,Meade ,4,43,US
2020-04-02,KY,Menifee ,0,9,US
2020-04-02,KY,Mercer ,0,40,US
2020-04-02,KY,Metcalfe ,0,3,US
2020-04-02,KY,Monroe ,0,18,US
2020-04-02,KY,Montgomery ,0,43,US
2020-04-02,KY,Morgan ,0,4,US
2020-04-02,KY,Muhlenberg ,16,464,US
2020-04-02,KY,Nelson ,0,82,US
2020-04-02,KY,Nicholas ,0,4,US
2020-04-02,KY,Ohio ,0,155,US
2020-04-02,KY,Oldham ,0,113,US
2020-04-02,KY,Owen ,0,3,US
2020-04-02,KY,Owsley ,0,8,US
2020-04-02,KY,Pendleton ,0,20,US
2020-04-02,KY,Perry ,0,30,US
2020-04-02,KY,Pike ,8,42,US
2020-04-02,KY,Powell ,0,4,US
2020-04-02,KY,Pulaski ,8,170,US
2020-04-02,KY,Robertson ,0,0,US
2020-04-02,KY,Rockcastle ,0,40,US
2020-04-02,KY,Rowan ,0,8,US
2020-04-02,KY,Russell ,11,64,US
2020-04-02,KY,Scott ,0,96,US
2020-04-02,KY,Shelby ,12,114,US
2020-04-02,KY,Simpson ,8,102,US
2020-04-02,KY,Spencer ,0,45,US
2020-04-02,KY,Taylor ,0,30,US
2020-04-02,KY,Todd ,0,47,US
2020-04-02,KY,Trigg ,0,31,US
2020-04-02,KY,Trimble ,0,12,US
2020-04-02,KY,Union ,0,32,US
2020-04-02,KY,Warren ,2,1142,US
2020-04-02,KY,Washington ,0,20,US
2020-04-02,KY,Wayne ,0,27,US
2020-04-02,KY,Webster ,0,83,US
2020-04-02,KY,Whitley ,0,44,US
2020-04-02,KY,Wolfe ,0,0,US
2020-04-02,KY,Woodford ,0,68,US
2020-04-02,LA,Acadia Parish ,37,520,US
2020-04-02,LA,Allen Parish ,36,357,US
2020-04-02,LA,Ascension Parish ,149,2330,US
2020-04-02,LA,Assumption Parish ,18,712,US
2020-04-02,LA,Avoyelles Parish ,28,282,US
2020-04-02,LA,Beauregard Parish ,12,149,US
2020-04-02,LA,Bienville Parish ,52,296,US
2020-04-02,LA,Bossier Parish ,59,1122,US
2020-04-02,LA,Caddo Parish ,406,6032,US
2020-04-02,LA,Calcasieu Parish ,113,1521,US
2020-04-02,LA,Caldwell Parish ,0,70,US
2020-04-02,LA,Cameron Parish ,0,12,US
2020-04-02,LA,Catahoula Parish ,8,121,US
2020-04-02,LA,Claiborne Parish ,27,217,US
2020-04-02,LA,Concordia Parish ,15,137,US
2020-04-02,LA,De Soto Parish ,44,756,US
2020-04-02,LA,East Baton Rouge Parish ,515,7262,US
2020-04-02,LA,East Carroll Parish ,0,30,US
2020-04-02,LA,East Feliciana Parish ,49,475,US
2020-04-02,LA,Evangeline Parish ,1,189,US
2020-04-02,LA,Franklin Parish ,11,488,US
2020-04-02,LA,Grant Parish ,0,49,US
2020-04-02,LA,Iberia Parish ,75,997,US
2020-04-02,LA,Iberville Parish ,112,1783,US
2020-04-02,LA,Jackson Parish ,4,128,US
2020-04-02,LA,Jefferson Davis Parish ,24,246,US
2020-04-02,LA,Jefferson Parish ,1357,24609,US
2020-04-02,LA,LaSalle Parish ,0,87,US
2020-04-02,LA,Lafayette Parish ,78,1795,US
2020-04-02,LA,Lafourche Parish ,167,2569,US
2020-04-02,LA,Lincoln Parish ,24,327,US
2020-04-02,LA,Livingston Parish ,53,755,US
2020-04-02,LA,Madison Parish ,0,28,US
2020-04-02,LA,Morehouse Parish ,16,199,US
2020-04-02,LA,Natchitoches Parish ,13,317,US
2020-04-02,LA,Orleans Parish ,1666,25617,US
2020-04-02,LA,Ouachita Parish ,64,2673,US
2020-04-02,LA,Plaquemines Parish ,64,685,US
2020-04-02,LA,Pointe Coupee Parish ,57,389,US
2020-04-02,LA,Rapides Parish ,39,1028,US
2020-04-02,LA,Red River Parish ,20,94,US
2020-04-02,LA,Richland Parish ,0,219,US
2020-04-02,LA,Sabine Parish ,0,62,US
2020-04-02,LA,St. Bernard Parish ,69,1826,US
2020-04-02,LA,St. Charles Parish ,148,2236,US
2020-04-02,LA,St. Helena Parish ,4,111,US
2020-04-02,LA,St. James Parish ,75,968,US
2020-04-02,LA,St. John the Baptist Parish ,267,3042,US
2020-04-02,LA,St. Landry Parish ,153,689,US
2020-04-02,LA,St. Martin Parish ,63,909,US
2020-04-02,LA,St. Mary Parish ,80,739,US
2020-04-02,LA,St. Tammany Parish ,422,4781,US
2020-04-02,LA,Tangipahoa Parish ,85,2177,US
2020-04-02,LA,Tensas Parish ,0,4,US
2020-04-02,LA,Terrebonne Parish ,120,1583,US
2020-04-02,LA,Union Parish ,24,442,US
2020-04-02,LA,Vermilion Parish ,4,140,US
2020-04-02,LA,Vernon Parish ,8,64,US
2020-04-02,LA,Washington Parish ,72,1032,US
2020-04-02,LA,Webster Parish ,16,338,US
2020-04-02,LA,West Baton Rouge Parish ,66,382,US
2020-04-02,LA,West Carroll Parish ,0,16,US
2020-04-02,LA,West Feliciana Parish ,8,439,US
2020-04-02,LA,Winn Parish ,8,112,US
2020-04-02,MA,Barnstable ,161,3320,US
2020-04-02,MA,Berkshire ,131,1740,US
2020-04-02,MA,Bristol ,629,13347,US
2020-04-02,MA,Dukes ,0,63,US
2020-04-02,MA,Essex ,1615,32733,US
2020-04-02,MA,Franklin ,138,977,US
2020-04-02,MA,Hampden ,1414,14402,US
2020-04-02,MA,Hampshire ,108,1988,US
2020-04-02,MA,Middlesex ,3078,54377,US
2020-04-02,MA,Norfolk ,1860,22561,US
2020-04-02,MA,Plymouth ,1054,19305,US
2020-04-02,MA,Suffolk ,1945,49452,US
2020-04-02,MA,Town and of Nantucket,4,43,US
2020-04-02,MA,Worcester ,962,20593,US
2020-04-02,MD,Allegany ,22,463,US
2020-04-02,MD,Anne Arundel ,293,6502,US
2020-04-02,MD,Baltimore ,395,10750,US
2020-04-02,MD,Baltimore City ,363,7992,US
2020-04-02,MD,Calvert ,31,569,US
2020-04-02,MD,Caroline ,0,277,US
2020-04-02,MD,Carroll ,172,1676,US
2020-04-02,MD,Cecil ,27,657,US
2020-04-02,MD,Charles ,158,2183,US
2020-04-02,MD,Dorchester ,8,204,US
2020-04-02,MD,Frederick ,178,3546,US
2020-04-02,MD,Garrett ,0,16,US
2020-04-02,MD,Harford ,22,1495,US
2020-04-02,MD,Howard ,69,3278,US
2020-04-02,MD,Kent ,16,295,US
2020-04-02,MD,Montgomery ,838,16298,US
2020-04-02,MD,Prince George's ,824,22540,US
2020-04-02,MD,Queen Anne's ,17,208,US
2020-04-02,MD,Somerset ,0,86,US
2020-04-02,MD,St. Mary's ,27,584,US
2020-04-02,MD,Talbot ,4,137,US
2020-04-02,MD,Washington ,13,771,US
2020-04-02,MD,Wicomico ,24,1432,US
2020-04-02,MD,Worcester ,5,223,US
2020-04-02,ME,Androscoggin ,8,175,US
2020-04-02,ME,Aroostook ,0,19,US
2020-04-02,ME,Cumberland ,99,1883,US
2020-04-02,ME,Franklin ,4,108,US
2020-04-02,ME,Hancock ,0,39,US
2020-04-02,ME,Kennebec ,24,413,US
